Day,Total Passengers,AvgPassengers,TotalTripDistance,AvgTripDistance,TotalFareAmount,AvgFareAmount,TotalExtraAmount,AvgExtraAmount,TotalMTATax,AvgMTATax,TotalTipAmount,AvgTipAmount,TotalTollsAmount,AvgTollsAmount,TotalTotalAmount,AvgTotalAmount,TotalNoOfTrips
2015-03-01 4:00,18176,1.76,36805.55,3.56,138346.88,13.37,5093,0.49,5135.5,0.5,14917.95,1.44,19,0,166619.99,16.1,"10349	"
2015-03-01 5:00,7148,1.65,16980.91,3.92,61164.72,14.12,2010,0.46,2148.5,0.5,6335.3,1.46,53,0.01,73010.22,16.86,"4331	"
2015-03-01 6:00,6677,1.56,15713.58,3.67,57173.94,13.35,24,0.01,2126,0.5,6070.46,1.42,38,0.01,66716.7,15.58,"4282	"
2015-03-01 7:00,7929,1.54,15955.35,3.1,59843.16,11.64,3,0,2554,0.5,6628.14,1.29,33,0.01,70601.2,13.74,"5139	"
2015-03-01 8:00,13423,1.61,21763.16,2.62,86857,10.44,1.5,0,4148.5,0.5,9906.71,1.19,132,0.02,103540.21,12.45,"8319	"
2015-03-01 9:00,21815,1.68,30496.96,2.35,126419.62,9.73,7.5,0,6485.5,0.5,15131.21,1.17,60,0,151999.03,11.7,"12987	"
2015-03-01 10:00,29949,1.71,39492.89,2.25,169742.83,9.69,3,0,8750,0.5,20530.6,1.17,58,0,204341.48,11.66,"17524	"
2015-03-01 11:00,35573,1.7,45372.62,2.17,203070.74,9.73,7,0,10418.5,0.5,25136.52,1.2,67,0,244965.38,11.73,"20875	"
2015-03-01 12:00,40623,1.72,50160.58,2.12,233475.22,9.86,11,0,11822,0.5,29461.22,1.24,99,0,281973.3,11.9,"23686	"
2015-03-01 13:00,42838,1.73,52211.03,2.11,257343.26,10.38,10,0,12378.5,0.5,31487.83,1.27,114,0,308776.21,12.45,"24793	"
2015-03-01 14:00,35453,1.73,45239.32,2.2,236215.8,11.5,6.5,0,10248.5,0.5,28862.25,1.41,236,0.01,281731.05,13.72,"20541	"
2015-03-01 15:00,26790,1.71,34974.43,2.24,190357,12.18,12.5,0,7791.5,0.5,23124.43,1.48,1009,0.06,226984.42,14.53,"15624	"
2015-03-01 16:00,22081,1.7,29556.33,2.27,155671.72,11.98,124.5,0.01,6468.5,0.5,19366.49,1.49,130,0.01,185660.63,14.29,"12993	"
2015-03-01 17:00,24432,1.69,33626.5,2.32,164902,11.4,140.5,0.01,7212,0.5,20087.03,1.39,109,0.01,196796.03,13.6,"14467	"
2015-03-01 18:00,28445,1.69,39140.63,2.33,182873.79,10.88,161,0.01,8385,0.5,23207.79,1.38,74,0,768198.03,45.71,"16805	"
2015-03-01 19:00,27378,1.72,38267.07,2.4,170934.31,10.72,492,0.03,7950,0.5,21699.86,1.36,82,0.01,205937.17,12.92,"15939	"
2015-03-01 20:00,23704,1.68,37110.08,2.62,157451.14,11.14,6895.5,0.49,7054,0.5,20585.73,1.46,30,0,196256.87,13.88,"14139	"
2015-03-01 21:00,22138,1.69,36693.26,2.81,149903.16,11.47,6445,0.49,6511.5,0.5,19429.87,1.49,34,0,186242.13,14.25,"13068	"
2015-03-01 22:00,19342,1.67,36384.19,3.14,142518.99,12.28,5715.5,0.49,5783.5,0.5,17930.07,1.55,49,0,175477.06,15.12,"11604	"
2015-03-01 23:00,15314,1.68,31088.85,3.41,118303.58,12.96,4477.5,0.49,4540,0.5,14342.14,1.57,66,0.01,144469.28,15.83,"9129	"
2015-03-02 0:00,11060,1.64,26421.91,3.93,95367.1,14.18,3263.5,0.49,3348,0.5,11310.78,1.68,2,0,115308.28,17.14,"6727	"
2015-03-02 1:00,6769,1.64,17912.35,4.34,63410.45,15.35,1991,0.48,2046,0.5,6986.78,1.69,17,0,75689.93,18.33,"4130	"
2015-03-02 2:00,4496,1.64,11735.41,4.28,41741.75,15.21,1326.5,0.48,1361.5,0.5,4205.41,1.53,22,0.01,49495.14,18.04,"2744	"
2015-03-02 3:00,3064,1.64,7323.07,3.93,27561.76,14.78,904,0.48,921.5,0.49,2639.72,1.42,0,0,32586.18,17.47,"1865	"
2015-03-02 4:00,3236,1.6,7921.79,3.93,29033.01,14.39,973,0.48,993,0.49,2750.96,1.36,111,0.06,34465.47,17.09,"2017	"
2015-03-02 5:00,5952,1.54,13730.24,3.56,50397.16,13.08,1687,0.44,1909,0.5,6289.2,1.63,80,0.02,61521.92,15.96,"3854	"
2015-03-02 6:00,15973,1.55,27351.57,2.65,110010.23,10.68,44,0,5131.5,0.5,13443.92,1.3,132,0.01,131850.75,12.8,"10302	"
2015-03-02 7:00,27336,1.58,40796.48,2.36,185025.98,10.71,6,0,8625.5,0.5,23781.81,1.38,85,0,222719.37,12.89,"17283	"
2015-03-02 8:00,31297,1.6,43530.36,2.22,220264.06,11.23,8,0,9788.5,0.5,28969.14,1.48,100,0.01,265016.05,13.52,"19609	"
2015-03-02 9:00,30056,1.58,40895.86,2.15,212917.58,11.21,1.5,0,9479.5,0.5,27768.33,1.46,39,0,255909.98,13.47,"18996	"
2015-03-02 10:00,29276,1.61,38666.14,2.13,198868.06,10.97,10.5,0,9052,0.5,24696.82,1.36,59,0,238125.88,13.13,"18134	"
2015-03-02 11:00,30363,1.62,40743.52,2.17,211060.4,11.26,11.5,0,9342,0.5,25480.93,1.36,129,0.01,251645.09,13.43,"18739	"
2015-03-02 12:00,27853,1.61,36677.75,2.12,188413.12,10.9,7,0,8623,0.5,22913.57,1.33,75,0,225216.79,13.03,"17286	"
2015-03-02 13:00,26652,1.62,35872.9,2.17,179590.31,10.89,14,0,8228.5,0.5,21809.92,1.32,88,0.01,214794.35,13.02,"16498	"
2015-03-02 14:00,28973,1.63,37785.36,2.13,191367.19,10.79,13.5,0,8846,0.5,22824.31,1.29,96,0.01,228470.42,12.88,"17732	"
2015-03-02 15:00,30388,1.64,38649.97,2.09,196801.95,10.62,918,0.05,9238,0.5,23724.8,1.28,129,0.01,236378.34,12.76,"18524	"
2015-03-02 16:00,27263,1.64,34875.85,2.1,171757.49,10.34,16216.5,0.98,8276,0.5,21650.63,1.3,178,0.01,223060.82,13.43,"16615	"
2015-03-02 17:00,34268,1.64,44342.26,2.12,217587.47,10.41,20730.5,0.99,10439,0.5,29532.06,1.41,48,0,284611.99,13.61,"20909	"
2015-03-02 18:00,42193,1.63,54739.39,2.12,267339.55,10.35,25660.5,0.99,12896.5,0.5,37754.68,1.46,17,0,351416.39,13.61,"25829	"
2015-03-02 19:00,41488,1.63,57756.04,2.27,260758.12,10.27,24625,0.97,12674,0.5,38131.76,1.5,23,0,343832.46,13.54,"25391	"
2015-03-02 20:00,38654,1.63,60998.72,2.57,257490.67,10.84,11963,0.5,11857.5,0.5,37749.59,1.59,55,0,326243.96,13.73,"23759	"
2015-03-02 21:00,37835,1.66,63221.3,2.77,258095.13,11.32,11312,0.5,11368.5,0.5,38335.87,1.68,69,0,326016.1,14.3,"22797	"
2015-03-02 22:00,32177,1.66,58763.3,3.02,232191.34,11.95,9622,0.5,9686.5,0.5,34902.73,1.8,48,0,292275.97,15.05,"19426	"
2015-03-02 23:00,22746,1.64,45814.73,3.3,174679.96,12.57,6870,0.49,6921,0.5,24454.82,1.76,49,0,217146.28,15.62,"13901	"
2015-03-03 0:00,13948,1.64,30560.46,3.59,113369.82,13.33,4181,0.49,4228,0.5,14850.01,1.75,43,0.01,139220.93,16.37,"8504	"
2015-03-03 1:00,8191,1.61,17540.09,3.44,64963.56,12.75,2520,0.49,2538.5,0.5,7738.4,1.52,0,0,79288.06,15.56,"5095	"
2015-03-03 2:00,5295,1.64,11195.92,3.46,41971.15,12.96,1593,0.49,1606.5,0.5,4932.97,1.52,4,0,51078.12,15.77,"3238	"
2015-03-03 3:00,3301,1.59,7659.5,3.69,28400.88,13.69,1013.5,0.49,1029,0.5,2823.62,1.36,0,0,33891.86,16.34,"2074	"
2015-03-03 4:00,3025,1.59,7236.04,3.79,26364.2,13.82,929.5,0.49,947,0.5,2623.51,1.38,18,0.01,31454.01,16.49,"1907	"
2015-03-03 5:00,5347,1.52,9936.04,2.82,38030.35,10.79,1585,0.45,1753,0.5,4800.93,1.36,62,0.02,47287.88,13.42,"3523	"
2015-03-03 6:00,17043,1.51,26943.33,2.39,111717.92,9.93,57,0.01,5614,0.5,13783.06,1.22,50,0,134597.08,11.96,"11253	"
2015-03-03 7:00,32199,1.58,44470.14,2.18,212229.9,10.39,9.5,0,10198,0.5,27507.32,1.35,37,0,256118.5,12.54,"20429	"
2015-03-03 8:00,37764,1.6,47499.64,2.01,259010.89,10.98,9.5,0,11781.5,0.5,35327.48,1.5,61,0,313270.03,13.28,"23589	"
2015-03-03 9:00,34146,1.57,42369.4,1.95,245225.67,11.3,5,0,10839.5,0.5,32841.42,1.51,0,0,295426.47,13.61,"21704	"
2015-03-03 10:00,30165,1.59,37606.89,1.98,216862.86,11.44,15,0,9462,0.5,27347.23,1.44,73,0,259449.78,13.68,"18962	"
2015-03-03 11:00,30350,1.61,37293.6,1.98,213432.05,11.34,10,0,9395.5,0.5,26431.98,1.4,40,0,254955.63,13.55,"18822	"
2015-03-03 12:00,32048,1.63,38607.32,1.96,222181.9,11.28,8,0,9833.5,0.5,27413.87,1.39,102,0.01,265451.65,13.47,"19703	"
2015-03-03 13:00,30941,1.62,38256.29,2,215210.41,11.26,9,0,9536,0.5,26762.96,1.4,134,0.01,257385.73,13.46,"19116	"
2015-03-03 14:00,34111,1.65,41873.07,2.02,234453.44,11.31,4.5,0,10340.5,0.5,28663.96,1.38,103,0,279786.84,13.5,"20729	"
2015-03-03 15:00,32656,1.65,38590.39,1.95,233787.47,11.81,845,0.04,9870,0.5,27930.11,1.41,118,0.01,278491.4,14.07,"19791	"
2015-03-03 16:00,24577,1.65,28975.23,1.95,181851.91,12.21,14544,0.98,7428,0.5,22900.69,1.54,58,0,231247.51,15.53,"14888	"
2015-03-03 17:00,27394,1.63,32638.77,1.95,214475.52,12.78,16681.5,0.99,8374,0.5,28692.78,1.71,8,0,273272.76,16.29,"16780	"
2015-03-03 18:00,32940,1.64,39540.49,1.97,253413.08,12.59,20040.9,1,10049,0.5,34607.76,1.72,20,0,324169.82,16.11,"20121	"
2015-03-03 19:00,36042,1.64,44613.79,2.03,257265.32,11.73,21255.5,0.97,10946.5,0.5,36980.22,1.69,32,0,333060.64,15.18,"21940	"
2015-03-03 20:00,39800,1.65,56332.8,2.33,269487.36,11.16,12172.5,0.5,12036.5,0.5,39879.57,1.65,97,0,340914.89,14.12,"24140	"
2015-03-03 21:00,39616,1.64,64432.36,2.67,277249.55,11.49,11979,0.5,12033,0.5,41982.47,1.74,62,0,350546.07,14.53,"24132	"
2015-03-03 22:00,35983,1.66,62339.99,2.88,256183.76,11.82,10734,0.5,10795,0.5,37717.81,1.74,40,0,321972.93,14.86,"21673	"
2015-03-03 23:00,27054,1.66,53290.47,3.26,204717.82,12.54,8056,0.49,8127,0.5,29655.76,1.82,45,0,255497.08,15.65,"16322	"
2015-03-04 0:00,16235,1.61,35200.22,3.49,132043.47,13.09,4964,0.49,5016,0.5,17961.48,1.78,29,0,163038.55,16.17,"10085	"
2015-03-04 1:00,9089,1.62,19260.98,3.43,71203.77,12.69,2772.5,0.49,2795.5,0.5,8987.33,1.6,15,0,87466.45,15.59,"5610	"
2015-03-04 2:00,5632,1.61,11185.52,3.2,42215.53,12.07,1732,0.5,1740,0.5,5083.34,1.45,0,0,51819.67,14.81,"3498	"
2015-03-04 3:00,3682,1.62,7629.79,3.37,28223.3,12.45,1121,0.49,1127.5,0.5,3091.32,1.36,32,0.01,34275.22,15.12,"2267	"
2015-03-04 4:00,3406,1.62,8086.95,3.84,28635.12,13.6,1025.5,0.49,1044.5,0.5,2884.13,1.37,15,0.01,34235.15,16.26,"2105	"
2015-03-04 5:00,5994,1.56,11715.01,3.05,44374.6,11.54,1693.5,0.44,1909.5,0.5,5611.34,1.46,77,0.02,54818.84,14.26,"3845	"
2015-03-04 6:00,18462,1.57,27940.79,2.37,115351.4,9.8,66,0.01,5874.5,0.5,14803.38,1.26,32,0,139655.88,11.87,"11765	"
2015-03-04 7:00,33967,1.59,46034.71,2.16,218862.67,10.27,7.5,0,10644.5,0.5,28878.28,1.35,81,0,264871.86,12.42,"21319	"
2015-03-04 8:00,39387,1.6,48408.76,1.97,263373.15,10.72,9.5,0,12272.5,0.5,36593.01,1.49,31,0,319650.12,13.01,"24575	"
2015-03-04 9:00,37606,1.58,46161.93,1.94,264995.94,11.14,8,0,11872.5,0.5,36520.19,1.54,92,0,320623.49,13.48,"23778	"
2015-03-04 10:00,32643,1.59,40855.56,1.99,235437.82,11.49,7.5,0,10234.5,0.5,30957.12,1.51,45,0,282830.3,13.8,"20495	"
2015-03-04 11:00,30591,1.62,36968.43,1.95,212711.48,11.25,16.5,0,9440.5,0.5,27459.76,1.45,45,0,255356.52,13.5,"18911	"
2015-03-04 12:00,31497,1.62,37470.08,1.92,215813.3,11.09,15,0,9715.5,0.5,27845.95,1.43,29,0,259261.87,13.32,"19467	"
2015-03-04 13:00,30599,1.63,37928.96,2.01,210561.87,11.18,9.5,0,9390,0.5,26573.87,1.41,190,0.01,252372.14,13.4,"18830	"
2015-03-04 14:00,33302,1.63,41468.08,2.03,230682.46,11.31,11,0,10175,0.5,28636.03,1.4,96,0,275718.69,13.52,"20398	"
2015-03-04 15:00,30751,1.64,38020.27,2.03,212988.25,11.36,816.5,0.04,9355,0.5,26120.97,1.39,109,0.01,255018.76,13.6,"18749	"
2015-03-04 16:00,24416,1.64,30590.92,2.05,172136.86,11.55,14566,0.98,7437.5,0.5,22264.53,1.49,36,0,220918.75,14.82,"14904	"
2015-03-04 17:00,31521,1.63,39653.11,2.05,224409.04,11.63,19153,0.99,9629.5,0.5,30539.77,1.58,96,0,289621.81,15.01,"19298	"
2015-03-04 18:00,42256,1.66,52446.62,2.06,278064.09,10.92,25327,0.99,12716,0.5,39798.8,1.56,29,0,363575.55,14.28,"25468	"
2015-03-04 19:00,45264,1.65,60660.1,2.21,285235.35,10.4,26588.7,0.97,13691,0.5,42546.09,1.55,109,0,376398.04,13.73,"27424	"
2015-03-04 20:00,47889,1.66,70425.32,2.44,312322.28,10.81,14552.5,0.5,14419.5,0.5,46764.52,1.62,33,0,396777.01,13.73,"28896	"
2015-03-04 21:00,46571,1.68,72340.44,2.61,310000.73,11.2,13750,0.5,13811,0.5,46866.29,1.69,22,0,392751.62,14.19,"27679	"
2015-03-04 22:00,42119,1.69,69507.41,2.8,287757.96,11.57,12343.5,0.5,12394,0.5,43594.31,1.75,51,0,363603.79,14.62,"24864	"
2015-03-04 23:00,32847,1.68,57458.81,2.94,230260.14,11.78,9682.5,0.5,9735.5,0.5,33284.42,1.7,53,0,288878.55,14.78,"19539	"
2015-03-05 0:00,20956,1.65,39288.48,3.09,154286.28,12.12,6295.7,0.49,6327,0.5,21219.85,1.67,75,0.01,192021.03,15.09,"12727	"
2015-03-05 1:00,12266,1.64,23769.63,3.18,90202.01,12.07,3706,0.5,3717,0.5,11748.81,1.57,210,0.03,111826.04,14.96,"7476	"
2015-03-05 2:00,7803,1.66,15115.37,3.22,57371.5,12.2,2333,0.5,2340.5,0.5,6729.56,1.43,11,0,70195.26,14.93,"4701	"
2015-03-05 3:00,4974,1.65,10285.48,3.42,38483.58,12.79,1480,0.49,1490.5,0.5,4316.98,1.44,0,0,46673.16,15.52,"3008	"
2015-03-05 4:00,4133,1.61,9369.32,3.64,34542.22,13.43,1257.5,0.49,1274,0.5,3282.87,1.28,128,0.05,41257.29,16.04,"2572	"
2015-03-05 5:00,5898,1.54,11376.88,2.97,43502.6,11.37,1698.23,0.44,1902.5,0.5,5191.57,1.36,61,0.02,53503.7,13.98,"3826	"
2015-03-05 6:00,16864,1.56,24938.29,2.3,104616.97,9.67,47.5,0,5394.5,0.5,12318.47,1.14,86,0.01,125710.2,11.62,"10821	"
2015-03-05 7:00,31612,1.59,41069.96,2.07,198244.59,9.99,8.5,0,9889,0.5,23788.9,1.2,50,0,237932.49,11.99,"19837	"
2015-03-05 8:00,34795,1.63,40011.4,1.87,232013.66,10.86,6.5,0,10663,0.5,28955.86,1.36,79,0,278128.08,13.02,"21368	"
2015-03-05 9:00,31264,1.63,34431.78,1.79,207478.06,10.79,10.5,0,9584,0.5,28642.23,1.49,55,0,251537.96,13.08,"19226	"
2015-03-05 10:00,27825,1.63,31001.2,1.82,184427.61,10.83,12.5,0,8500.5,0.5,23870.02,1.4,14,0,221934.41,13.03,"17031	"
2015-03-05 11:00,26651,1.63,30193.31,1.85,172998.12,10.58,11.5,0,8164.5,0.5,22182.87,1.36,58,0,208319.09,12.74,"16350	"
2015-03-05 12:00,27439,1.65,30345.67,1.83,184157.69,11.11,11.5,0,8269,0.5,23067.32,1.39,64,0,220545.16,13.3,"16582	"
2015-03-05 13:00,24438,1.66,27041.7,1.83,161960.2,10.98,7,0,7362,0.5,20570.27,1.39,79,0.01,194402.57,13.18,"14754	"
2015-03-05 14:00,26223,1.69,30171.54,1.94,162027.98,10.42,12,0,7749.5,0.5,20159.55,1.3,186,0.01,194800.09,12.53,"15549	"
2015-03-05 15:00,27575,1.68,32075.41,1.96,168184.56,10.26,745.5,0.05,8173,0.5,20753.81,1.27,111,0.01,202888.12,12.37,"16398	"
2015-03-05 16:00,21360,1.68,25225.46,1.99,130395.05,10.28,12374.5,0.98,6320,0.5,18002.58,1.42,166,0.01,171060.93,13.49,"12683	"
2015-03-05 17:00,25883,1.66,31090.14,1.99,158597.43,10.17,15487.5,0.99,7785,0.5,22249.32,1.43,70,0,208870.85,13.39,"15602	"
2015-03-05 18:00,34246,1.67,41618.82,2.03,203055.21,9.89,20394,0.99,10253.5,0.5,29652.45,1.44,22,0,269542.82,13.13,"20535	"
2015-03-05 19:00,37355,1.66,47948.12,2.13,221735.64,9.86,21834.5,0.97,11232,0.5,33463.45,1.49,14,0,295027.79,13.11,"22498	"
2015-03-05 20:00,36254,1.66,52511.15,2.41,227875.44,10.44,10998.5,0.5,10892,0.5,34045.59,1.56,18,0,290377.81,13.3,"21827	"
2015-03-05 21:00,34859,1.69,55318.48,2.68,229132.24,11.1,10245.5,0.5,10303,0.5,34716.56,1.68,41,0,290631.8,14.08,"20648	"
2015-03-05 22:00,33306,1.71,56422.9,2.89,237598.74,12.17,9682.05,0.5,9737.5,0.5,34052.13,1.74,82,0,297008.42,15.21,"19525	"
2015-03-05 23:00,30706,1.7,53509.55,2.97,213259.99,11.82,8925,0.49,8988,0.5,30602.13,1.7,52,0,267238.02,14.81,"18043	"
2015-03-06 0:00,24041,1.71,44243.41,3.14,174000.23,12.34,6964,0.49,7015.5,0.5,23994.46,1.7,37,0,216238.19,15.34,"14095	"
2015-03-06 1:00,15279,1.69,30532.88,3.38,115915.96,12.83,4434.5,0.49,4488.5,0.5,15354.31,1.7,33,0,142935.57,15.82,"9035	"
2015-03-06 2:00,10543,1.66,23232.81,3.65,84986.1,13.35,3103,0.49,3165.5,0.5,10331.53,1.62,85,0.01,103581.79,16.27,"6367	"
2015-03-06 3:00,6969,1.68,15606.09,3.76,57102.03,13.77,2028,0.49,2063,0.5,6551.51,1.58,121,0.03,69109.04,16.67,"4146	"
2015-03-06 4:00,5571,1.68,13556.75,4.09,49654.55,14.98,1588,0.48,1636,0.49,5143.78,1.55,191,0.06,59206.13,17.87,"3314	"
2015-03-06 5:00,6647,1.6,14130.84,3.41,52470.31,12.67,1831,0.44,2049.5,0.49,6554.58,1.58,224,0.05,64372.95,15.54,"4142	"
2015-03-06 6:00,16107,1.57,26868.48,2.62,111357.31,10.85,53,0.01,5109,0.5,13839.97,1.35,185,0.02,133623.48,13.01,"10267	"
2015-03-06 7:00,28017,1.6,41017.2,2.34,189622.17,10.84,4.12,0,8727.5,0.5,24726.73,1.41,158,0.01,228484.02,13.06,"17493	"
2015-03-06 8:00,33644,1.62,45088.95,2.17,233731.42,11.27,11.5,0,10347.5,0.5,31668.52,1.53,219,0.01,282198.2,13.61,"20742	"
2015-03-06 9:00,34020,1.61,43910.23,2.08,238520.75,11.3,10.5,0,10525.5,0.5,32219.98,1.53,129,0.01,287733.03,13.64,"21100	"
2015-03-06 10:00,32476,1.63,41214.42,2.07,225465.78,11.31,20.5,0,9941.5,0.5,29524.01,1.48,90,0,271024.79,13.59,"19938	"
2015-03-06 11:00,32423,1.63,40402.14,2.04,227033.16,11.44,17.5,0,9897,0.5,29143.53,1.47,212,0.01,272256.11,13.72,"19840	"
2015-03-06 12:00,30519,1.62,39598.76,2.11,223746.66,11.91,13,0,9367.5,0.5,28029.75,1.49,194,0.01,266985.21,14.21,"18789	"
2015-03-06 13:00,30135,1.64,39478.08,2.15,221582.61,12.06,9.5,0,9157.5,0.5,27272.79,1.48,150,0.01,263685.58,14.35,"18369	"
2015-03-06 14:00,32134,1.65,42731.34,2.2,243033.85,12.5,16.5,0,9688.5,0.5,29319.63,1.51,282,0.01,288188.58,14.82,"19448	"
2015-03-06 15:00,28531,1.66,36715.55,2.14,219030.87,12.77,790.5,0.05,8553.5,0.5,25882.61,1.51,186,0.01,259589.68,15.13,"17157	"
2015-03-06 16:00,22198,1.66,29317.9,2.19,174165.35,13.01,13022.96,0.97,6664,0.5,21162.08,1.58,101,0.01,219130.92,16.37,"13385	"
2015-03-06 17:00,28838,1.66,37992.63,2.19,221865.76,12.81,17120.5,0.99,8642.5,0.5,28456.08,1.64,118,0.01,281400.14,16.24,"17324	"
2015-03-06 18:00,39098,1.66,49899.89,2.12,283931,12.08,23287.5,0.99,11726.5,0.5,37368.33,1.59,72,0,363433.53,15.46,"23503	"
2015-03-06 19:00,47058,1.69,61167.25,2.2,318852.04,11.46,26900.5,0.97,13892,0.5,44535.27,1.6,10,0,412538.21,14.82,"27835	"
2015-03-06 20:00,48763,1.7,67040.05,2.33,321336.09,11.18,14508.5,0.5,14353,0.5,44827.98,1.56,35,0,403684.67,14.04,"28750	"
2015-03-06 21:00,48878,1.72,70652.8,2.48,324999.95,11.42,14146,0.5,14208.5,0.5,44844.85,1.58,65,0,406803.2,14.29,"28471	"
2015-03-06 22:00,50184,1.74,76100.91,2.64,339568.32,11.79,14309.5,0.5,14374,0.5,46405.88,1.61,12,0,423308.6,14.7,"28799	"
2015-03-06 23:00,49617,1.75,80180.79,2.83,347568.91,12.27,14083.5,0.5,14134,0.5,46614.15,1.64,39,0,430938.86,15.21,"28337	"
2015-03-07 0:00,45493,1.74,78820.38,3.02,326481.56,12.5,12954.5,0.5,13022,0.5,43943.41,1.68,30,0,404266.57,15.48,"26119	"
2015-03-07 1:00,38697,1.74,66586.92,2.99,270291.23,12.15,11029,0.5,11082,0.5,36942.17,1.66,27,0,336045.82,15.11,"22243	"
2015-03-07 2:00,31847,1.73,57183.24,3.11,226928.38,12.32,9130,0.5,9164.5,0.5,30449.76,1.65,13,0,281210.14,15.27,"18414	"
2015-03-07 3:00,24577,1.75,45812.62,3.26,177998.99,12.67,6951,0.49,6985,0.5,22632.2,1.61,100,0.01,218895.91,15.58,"14047	"
2015-03-07 4:00,15480,1.74,31436.8,3.54,118839.71,13.38,4357.5,0.49,4403,0.5,12645.17,1.42,66,0.01,142975.08,16.1,"8882	"
2015-03-07 5:00,6814,1.66,15966.23,3.88,57825.61,14.07,1890.5,0.46,2035,0.5,5947.29,1.45,95,0.02,69026.1,16.79,"4111	"
2015-03-07 6:00,7941,1.56,18263.03,3.6,66535.43,13.11,34.5,0.01,2524,0.5,7231.24,1.42,54,0.01,77902.83,15.34,"5077	"
2015-03-07 7:00,11641,1.61,19977.57,2.76,80069.44,11.05,2,0,3608,0.5,9132.29,1.26,44,0.01,95028.63,13.11,"7247	"
2015-03-07 8:00,19789,1.64,28855.28,2.4,123672.45,10.27,5,0,6010.5,0.5,14811.72,1.23,11,0,148124.83,12.3,"12040	"
2015-03-07 9:00,28789,1.66,36961.87,2.13,169187.7,9.77,5,0,8647.5,0.5,21060.16,1.22,100,0.01,204202.83,11.79,"17324	"
2015-03-07 10:00,35314,1.7,42873.55,2.06,203754.12,9.79,4,0,10395,0.5,24608.33,1.18,16,0,245028.83,11.77,"20814	"
2015-03-07 11:00,39523,1.71,47513.53,2.05,231387.78,10,5,0,11548.5,0.5,28570.22,1.24,49,0,281827.4,12.19,"23128	"
2015-03-07 12:00,41889,1.71,50277.72,2.06,250890.49,10.26,1011.99,0.04,12209.5,0.5,30218.86,1.24,90,0,301756.96,12.34,"24449	"
2015-03-07 13:00,43627,1.74,52401.04,2.09,266710.1,10.62,13,0,12545,0.5,31744.46,1.26,15,0,318561.16,12.68,"25119	"
2015-03-07 14:00,41643,1.72,51476.77,2.13,259061.18,10.7,29.01,0,12090.5,0.5,30770.57,1.27,57,0,309274.06,12.77,"24220	"
2015-03-07 15:00,40383,1.74,50456.53,2.17,248905.04,10.7,19,0,11605,0.5,28851.17,1.24,148,0.01,296527.97,12.75,"23255	"
2015-03-07 16:00,35756,1.73,44940.13,2.17,221077.85,10.69,161.5,0.01,10324,0.5,25677.97,1.24,82,0,263528.58,12.74,"20684	"
2015-03-07 17:00,40236,1.73,50368.85,2.16,247699.19,10.63,169.5,0.01,11627,0.5,29258.45,1.26,11,0,295756.55,12.69,"23298	"
2015-03-07 18:00,49985,1.74,62600.24,2.18,309258.61,10.78,221.5,0.01,14317.5,0.5,37369.61,1.3,44,0,369812.57,12.9,"28676	"
2015-03-07 19:00,53491,1.77,66836.4,2.21,334717.89,11.08,1202.56,0.04,15082,0.5,41143.01,1.36,13,0,401220.56,13.28,"30208	"
2015-03-07 20:00,45922,1.76,59694.09,2.29,289654.73,11.13,12731.5,0.49,12996.5,0.5,37281.88,1.43,11,0,360481.01,13.85,"26021	"
2015-03-07 21:00,44181,1.76,60621.33,2.42,281641.2,11.22,12475.5,0.5,12533,0.5,35879.84,1.43,42,0,350097.34,13.95,"25093	"
2015-03-07 22:00,48679,1.77,71234.02,2.58,325254.54,11.8,13697.02,0.5,13761.5,0.5,41716.57,1.51,35,0,402736.85,14.61,"27574	"
2015-03-07 23:00,51778,1.79,77847.22,2.69,347335.2,12.02,14380,0.5,14427,0.5,44809.3,1.55,25,0,429649.36,14.87,"28899	"
2015-03-08 0:00,48522,1.79,77485.69,2.85,328400.61,12.09,13502,0.5,13543.5,0.5,43363.06,1.6,54,0,407005.47,14.99,"27152	"
2015-03-08 1:00,42998,1.76,72791.72,2.98,295347.59,12.08,12146,0.5,12187,0.5,39699.98,1.62,28,0,366741.47,15.01,"24441	"
2015-03-08 2:00,248,1.6,574.33,3.71,2150,13.87,77.5,0.5,77.5,0.5,279.1,1.8,0,0,2630.6,16.97,"155	"
2015-03-08 3:00,38195,1.75,69382.43,3.18,271081.56,12.42,10826.9,0.5,10862.5,0.5,35758.5,1.64,130,0.01,335204.86,15.36,"21827	"
2015-03-08 4:00,27125,1.8,52398.64,3.47,200115.44,13.25,7458.5,0.49,7503.5,0.5,23696.5,1.57,36,0,243341.14,16.11,"15107	"
2015-03-08 5:00,12551,1.74,26099,3.62,97253.68,13.47,3388,0.47,3582,0.5,10097.2,1.4,72,0.01,116559.84,16.15,"7218	"
2015-03-08 6:00,7616,1.6,17731.04,3.72,64141.22,13.46,37.5,0.01,2364,0.5,6489.31,1.36,10,0,74470.93,15.62,"4767	"
2015-03-08 7:00,8985,1.57,19271.48,3.36,71183.06,12.4,5,0,2860,0.5,7538.42,1.31,15,0,83322.58,14.52,"5739	"
2015-03-08 8:00,13377,1.61,21743.62,2.62,86590.84,10.44,4,0,4134.5,0.5,9504.27,1.15,91,0.01,102812.81,12.39,"8297	"
2015-03-08 9:00,20902,1.66,29153.49,2.31,124076.04,9.83,10.5,0,6299.5,0.5,14280.23,1.13,85,0.01,148538.23,11.77,"12624	"
