2015-12-14 20,38456,1.64,56301.25,2.40,254263.64,10.85,11875.23,0.51,11697.00,0.50,37900.21,1.62,137.00,0.01,322902.38,13.78,23439	
2015-12-14 21,36822,1.65,59530.42,2.67,251862.98,11.28,11074.00,0.50,11135.00,0.50,38452.89,1.72,36.00,0.00,319256.57,14.30,22324	
2015-12-14 22,33199,1.66,57052.34,2.86,233019.35,11.67,9885.00,0.50,9955.50,0.50,35323.22,1.77,43.00,0.00,294214.67,14.74,19967	
2015-12-14 23,23454,1.65,46280.30,3.26,178182.19,12.55,6999.50,0.49,7073.50,0.50,26205.66,1.85,125.00,0.01,222843.75,15.70,14193	
2015-12-15 00,14954,1.67,31164.19,3.47,116668.20,12.99,4420.80,0.49,4465.00,0.50,16584.71,1.85,0.00,0.00,144830.01,16.13,8979	
2015-12-15 01,8765,1.61,19506.61,3.59,72295.55,13.31,2664.00,0.49,2698.50,0.50,9613.04,1.77,23.00,0.00,88923.39,16.37,5433	
2015-12-15 02,5531,1.63,11358.23,3.34,42448.53,12.50,1677.50,0.49,1688.00,0.50,5217.90,1.54,18.00,0.01,52068.43,15.33,3396	
2015-12-15 03,3382,1.61,7639.77,3.63,27990.96,13.32,1032.50,0.49,1041.50,0.50,2905.73,1.38,22.00,0.01,33622.99,16.00,2102	
2015-12-15 04,3384,1.62,8019.87,3.85,28761.01,13.81,1015.50,0.49,1035.50,0.50,2855.97,1.37,34.00,0.02,34326.58,16.48,2083	
2015-12-15 05,5374,1.55,11438.82,3.30,41877.60,12.07,1548.50,0.45,1727.00,0.50,5385.53,1.55,92.00,0.03,51670.83,14.89,3470	
2015-12-15 06,15041,1.52,23437.80,2.36,97601.01,9.84,64.00,0.01,4946.00,0.50,12934.91,1.30,169.00,0.02,118689.12,11.97,9919	
2015-12-15 07,29023,1.59,40134.89,2.20,187440.01,10.28,6.00,0.00,9102.00,0.50,26238.57,1.44,41.00,0.00,228295.08,12.52,18228	
2015-12-15 08,33707,1.60,43584.79,2.07,229290.25,10.89,6.50,0.00,10514.00,0.50,33022.32,1.57,94.00,0.00,279243.87,13.26,21061	
2015-12-15 09,30327,1.59,38086.25,2.00,212739.11,11.16,6.50,0.00,9518.50,0.50,29888.77,1.57,182.00,0.01,258054.68,13.53,19069	
2015-12-15 10,27685,1.61,35120.19,2.05,194629.79,11.34,7.00,0.00,8565.50,0.50,25580.83,1.49,112.00,0.01,234043.42,13.64,17161	
2015-12-15 11,28079,1.64,34192.01,2.00,196215.18,11.49,9.00,0.00,8522.50,0.50,24892.00,1.46,215.00,0.01,234977.08,13.76,17079	
2015-12-15 12,28460,1.63,34786.90,1.99,201736.00,11.52,12.50,0.00,8735.50,0.50,25800.66,1.47,204.00,0.01,241741.36,13.81,17511	
2015-12-15 13,27622,1.64,34834.81,2.07,193867.78,11.50,20.00,0.00,8405.50,0.50,24477.89,1.45,150.00,0.01,231976.27,13.76,16855	
2015-12-15 14,30459,1.64,38998.53,2.10,213809.23,11.52,7.00,0.00,9253.50,0.50,26729.02,1.44,273.00,0.01,255636.55,13.78,18555	
2015-12-15 15,29526,1.67,35791.33,2.02,200306.49,11.32,829.50,0.05,8825.00,0.50,24674.60,1.39,220.00,0.01,240163.49,13.57,17696	
2015-12-15 16,23532,1.63,30122.75,2.08,164779.32,11.39,14061.50,0.97,7218.00,0.50,21396.34,1.48,102.00,0.01,211898.46,14.64,14472	
2015-12-15 17,30584,1.62,38256.35,2.02,211965.69,11.21,18744.00,0.99,9435.00,0.50,29736.55,1.57,110.00,0.01,275661.24,14.58,18903	
2015-12-15 18,38491,1.63,47901.35,2.03,265496.97,11.23,23475.50,0.99,11798.00,0.50,38623.36,1.63,72.00,0.00,346558.13,14.66,23647	
2015-12-15 19,39507,1.62,52215.29,2.15,266660.21,10.97,23586.00,0.97,12142.50,0.50,40591.65,1.67,52.00,0.00,350325.96,14.41,24314	
2015-12-15 20,40163,1.61,61875.32,2.49,278021.25,11.17,12578.50,0.51,12422.00,0.50,42605.24,1.71,106.00,0.00,353199.09,14.19,24890	
2015-12-15 21,42261,1.65,69580.97,2.72,299470.78,11.70,12702.00,0.50,12765.00,0.50,46345.25,1.81,69.00,0.00,379026.93,14.81,25585	
2015-12-15 22,40162,1.66,70755.75,2.93,296421.11,12.28,11962.00,0.50,12038.00,0.50,45406.48,1.88,61.00,0.00,373132.09,15.45,24148	
2015-12-15 23,33046,1.65,61568.37,3.07,249503.64,12.43,9936.00,0.49,9996.50,0.50,38201.37,1.90,36.00,0.00,313695.41,15.62,20077	
2015-12-16 00,21940,1.65,42691.46,3.21,168010.37,12.64,6545.50,0.49,6609.00,0.50,24807.36,1.87,53.00,0.00,210011.93,15.80,13293	
2015-12-16 01,12973,1.64,25565.01,3.23,98386.74,12.44,3901.00,0.49,3926.00,0.50,13986.68,1.77,34.00,0.00,122607.42,15.50,7911	
2015-12-16 02,7688,1.64,15393.97,3.29,58299.57,12.47,2309.50,0.49,2319.50,0.50,7924.99,1.70,44.00,0.01,72300.06,15.47,4675	
2015-12-16 03,5034,1.71,9857.95,3.35,37724.00,12.80,1453.50,0.49,1461.50,0.50,4533.69,1.54,0.00,0.00,46056.49,15.63,2947	
2015-12-16 04,4354,1.66,9804.15,3.73,36687.90,13.97,1275.50,0.49,1300.00,0.50,4010.60,1.53,83.00,0.03,44144.50,16.81,2626	
2015-12-16 05,5577,1.56,11217.40,3.14,42916.94,12.00,1588.50,0.44,1767.50,0.49,5293.29,1.48,189.00,0.05,52827.43,14.78,3575	
2015-12-16 06,15519,1.53,24030.67,2.37,99813.82,9.86,51.00,0.01,5052.00,0.50,13522.78,1.34,116.00,0.01,121593.10,12.01,10128	
2015-12-16 07,30134,1.58,41508.31,2.17,195484.74,10.24,4.50,0.00,9538.00,0.50,27553.45,1.44,38.00,0.00,238347.49,12.48,19098	
2015-12-16 08,35505,1.60,45018.68,2.03,238527.92,10.77,4.50,0.00,11059.00,0.50,35153.63,1.59,132.00,0.01,291518.25,13.17,22141	
2015-12-16 09,31632,1.59,38813.55,1.95,218074.67,10.96,9.50,0.00,9932.00,0.50,31237.93,1.57,104.00,0.01,265327.80,13.33,19902	
2015-12-16 10,29101,1.62,36027.08,2.00,203716.85,11.33,6.00,0.00,8966.50,0.50,27436.14,1.53,158.00,0.01,245673.09,13.67,17974	
2015-12-16 11,30398,1.64,36667.39,1.98,211384.94,11.43,15.00,0.00,9234.50,0.50,27508.48,1.49,157.00,0.01,253849.32,13.72,18499	
2015-12-16 12,30179,1.62,36566.07,1.97,214854.70,11.57,7.50,0.00,9271.00,0.50,27779.13,1.50,207.00,0.01,257690.93,13.87,18574	
2015-12-16 13,29505,1.63,36649.76,2.03,207583.05,11.47,3.50,0.00,9030.00,0.50,26167.01,1.45,186.00,0.01,248396.86,13.73,18092	
2015-12-16 14,31488,1.64,39331.47,2.04,223260.29,11.61,7.50,0.00,9595.00,0.50,28703.37,1.49,262.00,0.01,267598.06,13.91,19236	
2015-12-16 15,29421,1.68,36122.08,2.06,207261.76,11.80,789.00,0.04,8759.00,0.50,26034.50,1.48,210.00,0.01,248321.36,14.14,17564	
2015-12-16 16,23498,1.64,29810.58,2.09,166570.65,11.66,13840.00,0.97,7120.50,0.50,22432.34,1.57,97.00,0.01,214344.19,15.00,14287	
2015-12-16 17,30571,1.64,37299.39,2.00,210779.67,11.30,18495.00,0.99,9305.00,0.50,29964.14,1.61,104.00,0.01,274239.21,14.71,18648	
2015-12-16 18,39238,1.64,48738.11,2.04,267474.41,11.18,23752.50,0.99,11947.50,0.50,39259.36,1.64,56.00,0.00,349667.27,14.61,23926	
2015-12-16 19,40777,1.63,54859.89,2.20,276553.03,11.08,24179.50,0.97,12460.50,0.50,42460.94,1.70,126.00,0.01,363265.07,14.56,24955	
2015-12-16 20,41998,1.65,61247.20,2.40,287397.90,11.27,12869.50,0.50,12720.00,0.50,43232.34,1.70,85.00,0.00,363951.14,14.28,25493	
2015-12-16 21,43768,1.66,69548.93,2.64,314259.34,11.91,13085.50,0.50,13155.00,0.50,47089.21,1.79,97.00,0.00,395598.25,15.00,26376	
2015-12-16 22,38565,1.66,67080.12,2.88,292318.66,12.56,11551.50,0.50,11599.00,0.50,44049.69,1.89,68.00,0.00,366567.85,15.75,23279	
2015-12-16 23,34814,1.64,65954.45,3.11,267606.42,12.63,10477.00,0.49,10554.00,0.50,41356.18,1.95,48.00,0.00,336396.20,15.88,21185	
2015-12-17 00,24968,1.65,48498.16,3.20,192985.59,12.72,7488.00,0.49,7542.00,0.50,29586.39,1.95,67.00,0.00,242217.58,15.97,15170	
2015-12-17 01,15781,1.66,30404.58,3.19,119558.54,12.56,4687.00,0.49,4720.00,0.50,17370.77,1.82,83.00,0.01,149275.31,15.68,9521	
2015-12-17 02,9712,1.64,19666.25,3.33,75923.22,12.84,2899.50,0.49,2924.00,0.49,9961.59,1.68,71.00,0.01,93551.71,15.82,5912	
2015-12-17 03,5822,1.67,12057.95,3.45,45740.60,13.08,1711.50,0.49,1728.50,0.49,5563.81,1.59,48.00,0.01,55840.91,15.97,3496	
2015-12-17 04,4671,1.64,10811.78,3.80,39703.97,13.95,1381.53,0.49,1406.00,0.49,4195.98,1.47,90.00,0.03,47630.68,16.74,2846	
2015-12-17 05,5747,1.55,11990.16,3.23,45252.61,12.19,1650.00,0.44,1839.00,0.50,5526.89,1.49,269.00,0.07,55649.30,14.99,3712	
2015-12-17 06,15405,1.54,24323.30,2.42,101828.22,10.15,62.00,0.01,4999.00,0.50,13538.41,1.35,116.00,0.01,123551.43,12.32,10031	
2015-12-17 07,30559,1.60,42119.99,2.21,195988.80,10.26,12.50,0.00,9537.00,0.50,28265.18,1.48,154.00,0.01,239683.98,12.55,19096	
2015-12-17 08,36473,1.61,46489.12,2.06,246858.53,10.92,7.50,0.00,11295.00,0.50,37004.99,1.64,135.00,0.01,302084.32,13.36,22612	
2015-12-17 09,32550,1.60,40271.47,1.98,231327.73,11.39,8.50,0.00,10139.50,0.50,33476.99,1.65,56.00,0.00,281098.82,13.84,20305	
2015-12-17 10,31241,1.62,37889.68,1.96,227679.73,11.79,7.50,0.00,9640.00,0.50,30925.97,1.60,161.00,0.01,274207.50,14.20,19316	
2015-12-17 11,32649,1.64,37763.76,1.89,243872.65,12.23,9.00,0.00,9948.00,0.50,31897.22,1.60,53.00,0.00,291757.67,14.64,19934	
2015-12-17 12,32696,1.66,37030.02,1.88,240969.62,12.25,7.00,0.00,9816.00,0.50,31119.25,1.58,170.00,0.01,287981.07,14.64,19666	
2015-12-17 13,30218,1.65,35887.49,1.96,222127.22,12.10,9.00,0.00,9158.50,0.50,28373.86,1.55,133.00,0.01,265307.18,14.46,18354	
2015-12-17 14,30918,1.65,37461.88,2.00,233977.59,12.46,18.00,0.00,9366.00,0.50,29915.88,1.59,180.00,0.01,279088.77,14.86,18775	
2015-12-17 15,27263,1.67,33441.00,2.05,210301.84,12.89,682.00,0.04,8138.50,0.50,26191.33,1.60,264.00,0.02,250472.17,15.35,16319	
2015-12-17 16,19812,1.65,24778.75,2.06,154008.44,12.82,11588.50,0.96,5985.00,0.50,19869.81,1.65,169.00,0.01,195223.45,16.25,12013	
2015-12-17 17,26008,1.63,34319.93,2.15,201677.17,12.65,15744.00,0.99,7959.00,0.50,27964.87,1.75,116.00,0.01,258244.84,16.19,15949	
2015-12-17 18,34603,1.62,45149.14,2.12,252560.44,11.83,21163.50,0.99,10650.00,0.50,36737.22,1.72,41.00,0.00,327553.56,15.35,21343	
2015-12-17 19,38865,1.64,51842.21,2.19,267639.97,11.32,22920.54,0.97,11800.00,0.50,40800.74,1.73,63.00,0.00,350316.55,14.82,23643	
2015-12-17 20,39127,1.64,58752.04,2.46,276359.91,11.59,12039.50,0.51,11899.50,0.50,41500.99,1.74,65.00,0.00,349016.00,14.64,23839	
2015-12-17 21,42723,1.65,72148.37,2.78,314735.28,12.15,12852.06,0.50,12925.00,0.50,47560.57,1.84,40.00,0.00,395885.01,15.28,25914	
2015-12-17 22,40557,1.67,72828.54,2.99,310480.87,12.76,12064.00,0.50,12135.50,0.50,47052.10,1.93,96.00,0.00,389129.87,15.99,24341	
2015-12-17 23,38317,1.67,73670.84,3.20,304084.62,13.23,11375.50,0.49,11443.50,0.50,45618.61,1.98,176.00,0.01,379595.53,16.51,22993	
2015-12-18 00,33509,1.66,66240.19,3.29,263314.68,13.07,9941.70,0.49,10019.50,0.50,39481.16,1.96,132.00,0.01,328931.34,16.33,20148	
2015-12-18 01,25041,1.66,48546.19,3.22,191318.92,12.67,7439.00,0.49,7486.50,0.50,28603.13,1.89,105.00,0.01,239480.15,15.86,15096	
2015-12-18 02,15832,1.67,31621.01,3.33,122125.69,12.86,4673.00,0.49,4705.50,0.50,16929.02,1.78,66.00,0.01,151347.11,15.94,9495	
2015-12-18 03,10042,1.65,20810.47,3.42,79640.83,13.11,2983.60,0.49,3003.00,0.49,10583.86,1.74,42.00,0.01,98076.09,16.14,6077	
2015-12-18 04,7458,1.70,16178.24,3.69,59488.67,13.56,2143.52,0.49,2174.50,0.50,6704.30,1.53,169.00,0.04,71995.49,16.41,4388	
2015-12-18 05,6679,1.56,14601.95,3.41,54859.71,12.83,1902.50,0.44,2107.50,0.49,6777.10,1.58,279.00,0.07,67207.41,15.71,4277	
2015-12-18 06,14834,1.53,24588.59,2.54,100172.34,10.33,63.00,0.01,4821.50,0.50,13311.68,1.37,469.00,0.05,121746.02,12.56,9696	
2015-12-18 07,28589,1.59,40213.74,2.24,185315.26,10.31,8.00,0.00,8967.50,0.50,25854.30,1.44,169.00,0.01,225704.76,12.56,17970	
2015-12-18 08,34826,1.62,44867.86,2.08,235936.25,10.95,6.00,0.00,10751.50,0.50,33802.95,1.57,184.00,0.01,287141.20,13.33,21538	
2015-12-18 09,32660,1.60,41669.16,2.04,230997.97,11.33,5.00,0.00,10172.50,0.50,33231.49,1.63,96.00,0.00,280616.06,13.77,20381	
2015-12-18 10,32519,1.63,39052.80,1.95,228351.99,11.43,7.00,0.00,9972.50,0.50,30271.36,1.51,103.00,0.01,274700.75,13.75,19985	
2015-12-18 11,32695,1.64,38890.04,1.95,230747.70,11.59,3.00,0.00,9935.50,0.50,29903.83,1.50,205.00,0.01,276766.93,13.90,19911	
2015-12-18 12,30922,1.64,37989.05,2.02,216777.88,11.52,2.50,0.00,9389.00,0.50,28007.72,1.49,164.00,0.01,259987.10,13.81,18825	
2015-12-18 13,30844,1.65,38367.72,2.05,210514.05,11.27,9.50,0.00,9319.00,0.50,26620.45,1.42,186.00,0.01,252251.30,13.50,18685	
2015-12-18 14,31852,1.64,40802.20,2.10,226217.04,11.64,5.00,0.00,9685.50,0.50,28361.52,1.46,280.00,0.01,270377.76,13.91,19431	
2015-12-18 15,29149,1.64,37342.59,2.11,210115.53,11.85,784.00,0.04,8845.00,0.50,25787.40,1.45,277.00,0.02,251129.13,14.16,17737	
2015-12-18 16,24470,1.64,31569.91,2.12,170837.12,11.46,14432.00,0.97,7438.50,0.50,22637.69,1.52,148.00,0.01,219966.61,14.75,14912	
2015-12-18 17,32702,1.64,42984.48,2.16,228641.13,11.46,19718.50,0.99,9950.00,0.50,30814.40,1.55,119.00,0.01,295225.13,14.80,19943	
2015-12-18 18,41617,1.65,53121.27,2.10,281321.17,11.13,25064.00,0.99,12614.00,0.50,40143.96,1.59,110.00,0.00,366834.13,14.52,25271	
2015-12-18 19,44590,1.67,57311.23,2.15,302076.04,11.33,25807.50,0.97,13308.50,0.50,43230.38,1.62,80.00,0.00,392498.92,14.72,26656	
2015-12-18 20,43455,1.68,59718.15,2.31,298772.23,11.54,13091.00,0.51,12921.50,0.50,42315.14,1.63,122.00,0.00,374985.27,14.49,25885	
2015-12-18 21,44011,1.70,64801.80,2.51,305820.76,11.83,12834.00,0.50,12900.50,0.50,42309.92,1.64,68.00,0.00,381687.28,14.76,25856	
2015-12-18 22,45284,1.72,69763.72,2.65,323017.51,12.28,13055.00,0.50,13124.00,0.50,44331.57,1.69,81.00,0.00,401497.58,15.27,26296	
2015-12-18 23,44585,1.72,74146.68,2.87,330814.55,12.79,12821.00,0.50,12897.00,0.50,45770.58,1.77,44.00,0.00,410103.03,15.86,25858	
2015-12-19 00,42210,1.72,73260.85,2.99,312825.50,12.77,12139.80,0.50,12208.00,0.50,43856.79,1.79,31.00,0.00,388407.49,15.86,24495	
2015-12-19 01,38025,1.71,67526.31,3.04,274446.07,12.35,11021.00,0.50,11070.50,0.50,37995.14,1.71,95.00,0.00,341293.41,15.35,22228	
2015-12-19 02,31923,1.71,57665.99,3.10,230109.32,12.36,9217.50,0.50,9264.00,0.50,31882.57,1.71,33.00,0.00,286092.09,15.36,18621	
2015-12-19 03,23290,1.72,43882.79,3.24,171894.30,12.68,6693.50,0.49,6738.50,0.50,23085.80,1.70,114.00,0.01,212592.60,15.68,13558	
2015-12-19 04,14606,1.71,30970.05,3.63,116875.62,13.71,4169.00,0.49,4213.00,0.49,12970.91,1.52,315.00,0.04,141099.53,16.55,8525	
2015-12-19 05,6614,1.68,16251.80,4.14,59999.01,15.27,1802.00,0.46,1937.00,0.49,6573.40,1.67,212.00,0.05,71702.11,18.24,3930	
2015-12-19 06,6987,1.58,16154.66,3.66,59028.55,13.38,41.50,0.01,2191.50,0.50,7007.35,1.59,139.00,0.03,69730.90,15.81,4411	
2015-12-19 07,9740,1.57,18486.27,2.98,69293.48,11.18,2.50,0.00,3087.50,0.50,8508.73,1.37,120.00,0.02,82872.21,13.37,6200	
2015-12-19 08,16462,1.65,23664.64,2.38,99746.81,10.02,5.50,0.00,4965.50,0.50,12293.44,1.23,117.00,0.01,120115.35,12.06,9957	
2015-12-19 09,24518,1.69,32562.02,2.25,140972.10,9.72,3.50,0.00,7238.00,0.50,17501.67,1.21,125.00,0.01,170188.77,11.74,14499	
2015-12-19 10,31621,1.72,38492.89,2.09,176313.32,9.59,3.00,0.00,9174.00,0.50,22133.63,1.20,101.00,0.01,213237.15,11.60,18376	
2015-12-19 11,37612,1.74,44653.06,2.06,214042.64,9.88,2.50,0.00,10820.50,0.50,26739.42,1.23,41.00,0.00,258146.76,11.91,21670	
2015-12-19 12,40258,1.74,47569.57,2.06,234097.74,10.13,4.00,0.00,11542.00,0.50,29167.35,1.26,163.00,0.01,281907.09,12.20,23110	
2015-12-19 13,41789,1.76,48312.27,2.03,245386.09,10.33,4.00,0.00,11859.00,0.50,30107.32,1.27,206.00,0.01,294689.81,12.40,23760	
2015-12-19 14,40219,1.72,47852.95,2.05,241564.07,10.36,6.50,0.00,11639.50,0.50,29199.20,1.25,185.00,0.01,289589.97,12.42,23322	
2015-12-19 15,39405,1.76,46514.48,2.08,237507.25,10.62,8.00,0.00,11169.00,0.50,28336.37,1.27,235.00,0.01,283967.22,12.69,22374	
2015-12-19 16,32594,1.74,39219.47,2.09,201974.16,10.76,76.50,0.00,9365.50,0.50,23399.81,1.25,154.00,0.01,240603.07,12.81,18778	
2015-12-19 17,35298,1.70,44852.35,2.16,233278.52,11.25,74.50,0.00,10339.00,0.50,28037.34,1.35,158.00,0.01,278105.76,13.41,20739	
2015-12-19 18,42253,1.72,51358.29,2.09,273954.14,11.14,75.50,0.00,12271.50,0.50,33340.41,1.36,61.00,0.00,327075.65,13.30,24586	
2015-12-19 19,44984,1.73,54708.05,2.11,293173.71,11.29,732.50,0.03,12966.00,0.50,35873.97,1.38,22.00,0.00,350558.28,13.50,25971	
2015-12-19 20,39245,1.74,48906.94,2.17,252376.63,11.20,10962.00,0.49,11246.00,0.50,33225.10,1.47,60.00,0.00,314628.13,13.97,22529	
2015-12-19 21,39597,1.77,50797.23,2.27,253191.27,11.31,11111.50,0.50,11173.00,0.50,32592.20,1.46,70.00,0.00,314850.47,14.07,22378	
2015-12-19 22,42972,1.78,58512.93,2.42,284999.56,11.77,12023.50,0.50,12086.00,0.50,36726.06,1.52,68.00,0.00,353163.72,14.59,24206	
2015-12-19 23,44829,1.77,64717.93,2.55,299589.87,11.82,12600.50,0.50,12653.00,0.50,40291.09,1.59,18.00,0.00,372757.16,14.70,25352	
2015-12-20 00,43385,1.75,67794.15,2.73,294627.55,11.86,12351.50,0.50,12396.00,0.50,40313.44,1.62,30.00,0.00,367171.99,14.78,24850	
2015-12-20 01,39576,1.76,64056.13,2.84,264691.46,11.75,11188.50,0.50,11233.00,0.50,36790.81,1.63,13.00,0.00,330672.47,14.68,22525	
2015-12-20 02,32873,1.74,56569.94,2.99,227188.35,12.00,9375.50,0.50,9420.50,0.50,31469.58,1.66,58.00,0.00,283190.03,14.96,18930	
2015-12-20 03,25521,1.73,47041.76,3.18,183505.96,12.41,7316.50,0.49,7353.50,0.50,24670.69,1.67,106.00,0.01,227389.35,15.37,14791	
2015-12-20 04,15850,1.74,32329.98,3.55,122897.88,13.50,4461.50,0.49,4511.50,0.50,14204.81,1.56,130.00,0.01,148936.59,16.36,9104	
2015-12-20 05,6573,1.68,16044.53,4.10,59156.94,15.12,1797.50,0.46,1931.00,0.49,6198.07,1.58,173.00,0.04,70429.51,18.00,3913	
2015-12-20 06,5776,1.58,14108.15,3.86,49849.48,13.63,35.50,0.01,1810.50,0.49,5285.26,1.44,228.00,0.06,58306.14,15.94,3658	
2015-12-20 07,7371,1.56,14540.84,3.08,54520.04,11.54,1.50,0.00,2349.00,0.50,6364.06,1.35,192.00,0.04,64843.80,13.72,4725	
2015-12-20 08,12349,1.65,19685.03,2.62,78358.01,10.44,4.00,0.00,3739.00,0.50,9097.16,1.21,185.00,0.02,93634.37,12.48,7505	
2015-12-20 09,19749,1.69,26834.50,2.29,112437.45,9.61,5.50,0.00,5842.50,0.50,13539.78,1.16,119.00,0.01,135454.23,11.58,11702	
2015-12-20 10,28459,1.75,35755.21,2.19,158569.55,9.72,4.50,0.00,8138.00,0.50,18710.20,1.15,167.00,0.01,190480.45,11.68,16307	
2015-12-20 11,33008,1.73,40807.83,2.14,189998.20,9.97,3.50,0.00,9506.00,0.50,23360.32,1.23,180.00,0.01,228765.42,12.00,19059	
2015-12-20 12,35519,1.74,43881.02,2.15,209966.72,10.30,4.50,0.00,10169.00,0.50,25665.21,1.26,136.00,0.01,252055.73,12.37,20384	
2015-12-20 13,33155,1.75,40897.71,2.16,198259.25,10.46,7.00,0.00,9455.00,0.50,23564.01,1.24,142.00,0.01,237110.46,12.52,18945	
2015-12-20 14,33654,1.76,42190.25,2.20,209537.56,10.93,6.00,0.00,9569.50,0.50,24613.95,1.28,296.00,0.02,249775.51,13.03,19176	
2015-12-20 15,33420,1.77,41420.26,2.20,206936.92,10.97,10.00,0.00,9410.50,0.50,24225.47,1.28,308.00,0.02,246550.09,13.07,18868	
2015-12-20 16,31094,1.77,39448.63,2.24,196265.24,11.14,64.50,0.00,8785.00,0.50,23669.27,1.34,222.00,0.01,234290.21,13.30,17616	
2015-12-20 17,32492,1.73,42189.16,2.25,210633.35,11.23,71.00,0.00,9349.50,0.50,25162.83,1.34,173.00,0.01,251013.48,13.39,18748	
2015-12-20 18,33879,1.72,43752.88,2.22,216171.37,10.96,68.00,0.00,9844.00,0.50,26685.47,1.35,31.00,0.00,258717.64,13.11,19729	
2015-12-20 19,31106,1.72,41035.06,2.27,191102.26,10.57,478.00,0.03,9024.00,0.50,24091.07,1.33,49.00,0.00,230166.53,12.73,18078	
2015-12-20 20,29343,1.74,40652.19,2.41,179212.13,10.61,8230.50,0.49,8435.00,0.50,22869.97,1.35,58.00,0.00,223873.80,13.25,16895	
2015-12-20 21,28237,1.74,41553.96,2.55,176176.06,10.83,8058.00,0.50,8121.50,0.50,22801.77,1.40,11.00,0.00,220049.03,13.52,16271	
2015-12-20 22,25476,1.74,39827.32,2.72,163393.42,11.15,7250.50,0.49,7308.50,0.50,20974.74,1.43,85.00,0.01,203409.26,13.88,14657	
2015-12-20 23,18457,1.69,33392.06,3.05,129677.80,11.84,5403.50,0.49,5464.50,0.50,16232.78,1.48,8.00,0.00,160071.88,14.62,10952	
2015-12-21 00,13063,1.64,25969.70,3.26,98127.10,12.31,3937.50,0.49,3978.50,0.50,11493.38,1.44,2.00,0.00,119930.38,15.04,7973	
2015-12-21 01,8559,1.65,17054.65,3.28,63451.21,12.20,2564.00,0.49,2591.00,0.50,7286.44,1.40,0.00,0.00,77453.55,14.89,5203	
2015-12-21 02,5095,1.59,11260.32,3.51,41312.07,12.89,1578.50,0.49,1593.00,0.50,4651.18,1.45,0.00,0.00,50095.95,15.63,3205	
2015-12-21 03,3668,1.60,8447.03,3.69,30404.30,13.29,1127.00,0.49,1137.50,0.50,2972.98,1.30,15.00,0.01,36342.88,15.89,2287	
2015-12-21 04,3978,1.64,10203.23,4.20,35886.10,14.76,1178.50,0.48,1205.50,0.50,3311.40,1.36,99.00,0.04,42410.10,17.44,2432	
2015-12-21 05,4765,1.54,10805.46,3.50,39863.01,12.91,1371.00,0.44,1529.00,0.50,4556.59,1.48,109.00,0.04,48354.70,15.66,3088	
2015-12-21 06,12593,1.55,20498.80,2.52,83135.86,10.20,52.00,0.01,4058.50,0.50,10108.78,1.24,112.00,0.01,99911.24,12.26,8148	
2015-12-21 07,20956,1.55,30776.27,2.28,135603.23,10.04,6.00,0.00,6743.50,0.50,17991.04,1.33,84.00,0.01,164478.17,12.18,13505	
2015-12-21 08,26736,1.58,35364.69,2.09,175468.04,10.37,5.00,0.00,8450.00,0.50,24482.80,1.45,57.00,0.00,213537.34,12.62,16917	
2015-12-21 09,27227,1.61,35142.80,2.08,180358.28,10.66,3.50,0.00,8444.50,0.50,23976.19,1.42,75.00,0.00,217930.47,12.89,16913	
2015-12-21 10,26007,1.63,33171.45,2.08,171181.46,10.74,6.00,0.00,7954.50,0.50,20987.91,1.32,176.00,0.01,205088.47,12.86,15943	
2015-12-21 11,27697,1.66,34080.71,2.04,181060.26,10.82,2.50,0.00,8349.50,0.50,21248.19,1.27,109.00,0.01,215786.65,12.90,16728	
2015-12-21 12,28754,1.65,35271.15,2.02,188508.10,10.81,5.75,0.00,8705.00,0.50,22188.35,1.27,226.00,0.01,224865.80,12.89,17445	
2015-12-21 13,30070,1.67,37362.14,2.07,195825.15,10.86,4.00,0.00,8995.50,0.50,23069.74,1.28,276.00,0.02,233579.39,12.95,18034	
2015-12-21 14,31208,1.66,39475.76,2.10,204432.77,10.89,8.00,0.00,9359.00,0.50,24441.13,1.30,210.00,0.01,244079.20,13.01,18765	
2015-12-21 15,29788,1.68,38115.55,2.15,196368.42,11.07,873.50,0.05,8839.50,0.50,22298.75,1.26,185.00,0.01,233885.37,13.18,17744	
2015-12-21 16,25102,1.68,31562.69,2.11,164321.04,10.98,14511.75,0.97,7465.00,0.50,20352.67,1.36,79.00,0.01,211216.86,14.12,14961	
2015-12-21 17,29449,1.66,37564.72,2.11,194147.06,10.92,17619.00,0.99,8872.00,0.50,25047.39,1.41,639.00,0.04,251657.55,14.15,17779	
2015-12-21 18,36003,1.66,44734.95,2.06,226945.53,10.44,21571.30,0.99,10860.00,0.50,31311.41,1.44,57.00,0.00,297267.84,13.67,21743	
2015-12-21 19,34792,1.65,45631.28,2.16,216986.05,10.28,20477.50,0.97,10535.00,0.50,30489.14,1.44,105.00,0.00,284922.39,13.50,21102	
2015-12-21 20,32547,1.67,47502.40,2.44,207112.86,10.63,9851.00,0.51,9723.50,0.50,29180.15,1.50,43.00,0.00,261755.11,13.44,19483	
2015-12-21 21,33680,1.70,52221.23,2.64,220038.55,11.10,9818.00,0.50,9887.00,0.50,30640.26,1.55,37.00,0.00,276364.41,13.95,19815	
2015-12-21 22,30093,1.70,48974.53,2.77,201390.30,11.41,8747.50,0.50,8807.50,0.50,28138.77,1.59,39.00,0.00,252417.77,14.30,17651	
